id,full_name,gender,device_type,ad_position,browsing_history,time_of_day,click,cluster,age_imputed
7750,User7750,Male,Mobile,Side,Social Media,Morning,1,4,46.0
2337,User2337,Male,Desktop,Top,Entertainment,Night,1,2,40.0
4178,User4178,Male,Desktop,Top,Entertainment,Morning,0,2,41.0
6487,User6487,Male,Desktop,Side,Entertainment,Night,1,2,19.0
3057,User3057,Female,Desktop,Top,Entertainment,Afternoon,0,1,40.0
6765,User6765,Female,Desktop,Bottom,Entertainment,Morning,1,2,46.0
5193,User5193,Female,Desktop,Bottom,Education,Afternoon,1,1,50.0
6906,User6906,Non-Binary,Mobile,Top,Education,Evening,1,3,42.0
2555,User2555,Non-Binary,Tablet,Bottom,News,Morning,1,0,40.0
4773,User4773,Male,Desktop,Top,Entertainment,Night,0,2,59.0
6438,User6438,Non-Binary,Mobile,Side,Shopping,Night,1,4,53.0
9128,User9128,Male,Desktop,Top,Entertainment,Morning,0,2,40.0
9075,User9075,Female,Mobile,Bottom,Entertainment,Night,1,0,36.0
8372,User8372,Female,Desktop,Top,Entertainment,Afternoon,0,1,52.0
400,User400,Non-Binary,Tablet,Side,Education,Evening,1,3,52.0
8334,User8334,Male,Desktop,Top,Entertainment,Evening,0,1,40.0
1965,User1965,Male,Tablet,Side,Shopping,Morning,0,4,42.0
5403,User5403,Male,Desktop,Top,Education,Night,0,2,61.0
3333,User3333,Male,Tablet,Top,Education,Evening,1,3,30.0
5501,User5501,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,28.0
9617,User9617,Male,Tablet,Side,Shopping,Morning,1,4,63.0
7792,User7792,Male,Mobile,Bottom,Education,Evening,0,3,42.0
3708,User3708,Male,Desktop,Top,Entertainment,Evening,0,1,43.0
3280,User3280,Non-Binary,Tablet,Side,Entertainment,Morning,0,0,29.0
2529,User2529,Female,Desktop,Top,Entertainment,Afternoon,1,1,40.0
8832,User8832,Non-Binary,Tablet,Side,Entertainment,Night,1,0,49.0
5945,User5945,Male,Desktop,Side,Entertainment,Night,0,2,42.0
9723,User9723,Female,Mobile,Side,Education,Evening,1,3,42.0
6268,User6268,Male,Desktop,Top,Entertainment,Night,1,2,40.0
5664,User5664,Male,Mobile,Top,Education,Evening,0,3,32.0
6268,User6268,Male,Desktop,Top,Entertainment,Night,1,2,40.0
1945,User1945,Non-Binary,Tablet,Side,Entertainment,Morning,1,0,20.0
8058,User8058,Female,Mobile,Top,Education,Afternoon,0,3,25.0
560,User560,Male,Desktop,Side,Social Media,Morning,0,4,42.0
9806,User9806,Male,Tablet,Bottom,Entertainment,Morning,1,0,58.0
3299,User3299,Non-Binary,Tablet,Side,Education,Evening,1,3,44.0
2336,User2336,Non-Binary,Tablet,Side,Entertainment,Morning,1,0,32.0
7466,User7466,Male,Mobile,Bottom,Shopping,Afternoon,1,4,47.0
4587,User4587,Female,Tablet,Top,Education,Evening,0,3,42.0
1369,User1369,Male,Mobile,Side,Social Media,Morning,1,4,42.0
7438,User7438,Non-Binary,Mobile,Side,News,Morning,1,0,53.0
9162,User9162,Non-Binary,Mobile,Top,Entertainment,Night,0,0,40.0
1325,User1325,Female,Desktop,Side,Entertainment,Evening,1,1,40.0
5756,User5756,Non-Binary,Tablet,Top,Shopping,Afternoon,1,3,51.0
373,User373,Female,Mobile,Top,Education,Evening,1,3,34.0
1148,User1148,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,25.0
6167,User6167,Male,Mobile,Side,Entertainment,Night,1,0,20.0
5276,User5276,Female,Tablet,Side,Shopping,Afternoon,1,3,42.0
5338,User5338,Male,Mobile,Top,Social Media,Morning,1,4,51.0
6462,User6462,Female,Tablet,Side,Education,Evening,1,3,42.0
9266,User9266,Female,Mobile,Top,Education,Afternoon,1,3,38.0
1540,User1540,Female,Tablet,Top,Education,Evening,0,3,45.0
1190,User1190,Non-Binary,Desktop,Bottom,Education,Morning,1,2,40.0
6188,User6188,Male,Desktop,Bottom,Entertainment,Morning,1,2,20.0
7988,User7988,Female,Mobile,Bottom,News,Evening,0,3,42.0
9789,User9789,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
346,User346,Male,Mobile,Top,News,Evening,0,3,29.0
5756,User5756,Non-Binary,Tablet,Top,Shopping,Afternoon,1,3,51.0
6160,User6160,Female,Tablet,Top,Education,Evening,0,3,42.0
1549,User1549,Female,Desktop,Top,Entertainment,Afternoon,1,1,56.0
6980,User6980,Male,Mobile,Bottom,Social Media,Night,1,4,62.0
1077,User1077,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,1,40.0
5951,User5951,Female,Tablet,Top,Education,Evening,0,3,41.0
5193,User5193,Female,Desktop,Bottom,Education,Night,1,2,50.0
7526,User7526,Female,Desktop,Side,Entertainment,Evening,1,1,40.0
8956,User8956,Male,Tablet,Top,Entertainment,Morning,1,0,40.0
1601,User1601,Non-Binary,Tablet,Top,Education,Morning,0,0,41.0
3906,User3906,Non-Binary,Tablet,Bottom,Education,Evening,1,3,42.0
8189,User8189,Male,Tablet,Top,Shopping,Morning,0,4,42.0
8190,User8190,Female,Mobile,Side,Education,Evening,1,3,26.0
7973,User7973,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,28.0
5629,User5629,Female,Tablet,Top,Education,Evening,1,3,42.0
4015,User4015,Male,Tablet,Side,Education,Evening,1,3,44.0
1305,User1305,Female,Tablet,Top,News,Night,1,0,40.0
6880,User6880,Female,Mobile,Side,News,Night,1,0,40.0
2650,User2650,Male,Desktop,Side,Entertainment,Morning,0,2,53.0
4236,User4236,Male,Desktop,Bottom,Entertainment,Night,0,2,51.0
9173,User9173,Female,Desktop,Side,Education,Evening,0,1,49.0
2913,User2913,Non-Binary,Mobile,Side,Social Media,Morning,1,4,57.0
6161,User6161,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
5766,User5766,Male,Desktop,Side,Social Media,Evening,1,4,63.0
5566,User5566,Non-Binary,Mobile,Side,Social Media,Morning,1,4,42.0
1141,User1141,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,37.0
393,User393,Male,Desktop,Bottom,Shopping,Morning,1,4,42.0
1077,User1077,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
3759,User3759,Female,Mobile,Top,Education,Evening,0,3,42.0
3854,User3854,Male,Tablet,Bottom,Social Media,Afternoon,1,4,56.0
5425,User5425,Non-Binary,Mobile,Top,Entertainment,Afternoon,1,3,42.0
7438,User7438,Non-Binary,Mobile,Side,News,Morning,1,0,53.0
9231,User9231,Male,Desktop,Top,Shopping,Morning,1,4,21.0
2542,User2542,Non-Binary,Mobile,Top,Entertainment,Evening,1,3,58.0
3561,User3561,Male,Desktop,Side,Social Media,Evening,1,4,37.0
9855,User9855,Male,Desktop,Bottom,Entertainment,Morning,1,2,40.0
1445,User1445,Female,Mobile,Top,Education,Evening,0,3,44.0
6811,User6811,Male,Mobile,Bottom,Education,Evening,1,3,24.0
7448,User7448,Male,Tablet,Side,Entertainment,Evening,0,3,42.0
1214,User1214,Female,Mobile,Top,News,Evening,1,3,26.0
1557,User1557,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
1171,User1171,Female,Mobile,Bottom,Entertainment,Night,1,0,40.0
966,User966,Male,Desktop,Bottom,Entertainment,Night,1,2,54.0
4015,User4015,Male,Desktop,Side,Entertainment,Evening,1,1,44.0
7652,User7652,Male,Mobile,Bottom,Education,Morning,1,0,40.0
315,User315,Male,Desktop,Side,Social Media,Morning,1,4,42.0
4462,User4462,Female,Tablet,Bottom,Education,Afternoon,1,3,52.0
3164,User3164,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
5483,User5483,Non-Binary,Tablet,Side,Education,Morning,0,0,52.0
6258,User6258,Non-Binary,Tablet,Top,Entertainment,Night,1,0,40.0
2722,User2722,Female,Desktop,Top,Entertainment,Evening,1,1,39.0
3570,User3570,Female,Mobile,Side,Education,Evening,0,3,56.0
7748,User7748,Female,Desktop,Top,News,Night,0,2,57.0
5922,User5922,Female,Mobile,Side,Entertainment,Afternoon,0,3,62.0
3429,User3429,Non-Binary,Tablet,Side,Entertainment,Morning,1,0,59.0
6467,User6467,Male,Desktop,Side,Entertainment,Morning,1,2,30.0
3990,User3990,Male,Tablet,Side,Social Media,Morning,1,4,28.0
7670,User7670,Female,Desktop,Top,Education,Night,1,2,54.0
5993,User5993,Female,Desktop,Bottom,Entertainment,Evening,0,1,40.0
1368,User1368,Female,Desktop,Top,Entertainment,Afternoon,0,1,40.0
9842,User9842,Non-Binary,Mobile,Top,Education,Afternoon,1,3,43.0
6602,User6602,Female,Desktop,Side,Entertainment,Night,1,2,40.0
866,User866,Male,Mobile,Bottom,Education,Night,0,0,40.0
8789,User8789,Female,Desktop,Bottom,Entertainment,Evening,1,1,44.0
3042,User3042,Male,Mobile,Side,Social Media,Afternoon,1,4,42.0
1741,User1741,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,45.0
3523,User3523,Male,Desktop,Bottom,Entertainment,Morning,0,2,22.0
5082,User5082,Female,Mobile,Top,Shopping,Afternoon,1,4,42.0
5055,User5055,Male,Desktop,Top,Education,Morning,1,2,45.0
9695,User9695,Male,Desktop,Side,Entertainment,Night,0,2,26.0
9057,User9057,Male,Desktop,Side,Entertainment,Night,1,2,40.0
2129,User2129,Male,Tablet,Side,Social Media,Evening,1,4,42.0
3644,User3644,Female,Desktop,Side,Entertainment,Evening,1,1,40.0
4883,User4883,Female,Desktop,Top,Entertainment,Night,0,2,40.0
3236,User3236,Female,Mobile,Bottom,Entertainment,Morning,1,0,56.0
2311,User2311,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
416,User416,Male,Mobile,Bottom,Social Media,Morning,0,4,42.0
9420,User9420,Non-Binary,Desktop,Side,Entertainment,Afternoon,1,1,40.0
770,User770,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
2174,User2174,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,36.0
9400,User9400,Non-Binary,Mobile,Side,Education,Night,1,0,40.0
301,User301,Male,Mobile,Side,Social Media,Evening,1,4,59.0
9146,User9146,Female,Desktop,Top,Entertainment,Afternoon,1,1,58.0
5412,User5412,Female,Mobile,Top,Education,Evening,1,3,35.0
6202,User6202,Female,Tablet,Bottom,Shopping,Morning,1,4,42.0
8581,User8581,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,49.0
2964,User2964,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,40.0
9151,User9151,Male,Desktop,Top,Entertainment,Evening,0,1,22.0
4762,User4762,Male,Mobile,Side,Shopping,Morning,0,4,24.0
9966,User9966,Female,Desktop,Top,Entertainment,Afternoon,1,1,40.0
3430,User3430,Male,Desktop,Side,Social Media,Morning,1,4,61.0
5487,User5487,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
2691,User2691,Non-Binary,Desktop,Bottom,News,Night,1,2,40.0
8978,User8978,Male,Desktop,Side,Entertainment,Morning,0,2,40.0
265,User265,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,30.0
2711,User2711,Non-Binary,Tablet,Side,Education,Morning,0,0,40.0
2272,User2272,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
606,User606,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
1171,User1171,Female,Mobile,Bottom,Entertainment,Night,1,0,40.0
1805,User1805,Female,Mobile,Top,Education,Afternoon,1,3,42.0
8222,User8222,Female,Tablet,Side,News,Afternoon,1,3,27.0
5498,User5498,Female,Tablet,Side,Education,Morning,1,0,40.0
6906,User6906,Non-Binary,Mobile,Top,Entertainment,Morning,1,0,40.0
9670,User9670,Female,Desktop,Top,Shopping,Afternoon,0,1,56.0
911,User911,Non-Binary,Desktop,Top,Entertainment,Night,1,2,32.0
6602,User6602,Female,Desktop,Side,Entertainment,Night,1,2,40.0
4462,User4462,Female,Tablet,Bottom,Education,Afternoon,1,3,52.0
2555,User2555,Non-Binary,Tablet,Bottom,News,Evening,1,3,42.0
5095,User5095,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,40.0
3330,User3330,Male,Desktop,Bottom,News,Afternoon,1,1,49.0
9816,User9816,Male,Desktop,Bottom,Entertainment,Morning,0,2,40.0
9516,User9516,Male,Desktop,Top,Entertainment,Morning,1,2,28.0
805,User805,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
1127,User1127,Female,Desktop,Side,Entertainment,Afternoon,1,1,40.0
6211,User6211,Female,Mobile,Top,Entertainment,Night,0,0,34.0
2595,User2595,Female,Desktop,Bottom,Entertainment,Morning,1,2,40.0
9736,User9736,Female,Desktop,Bottom,Entertainment,Evening,1,1,46.0
7438,User7438,Non-Binary,Mobile,Side,News,Morning,1,4,53.0
7086,User7086,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,30.0
228,User228,Male,Mobile,Top,Social Media,Evening,1,4,46.0
2178,User2178,Male,Desktop,Side,Social Media,Morning,0,4,42.0
5921,User5921,Male,Desktop,Side,Entertainment,Morning,1,2,40.0
4559,User4559,Female,Desktop,Bottom,News,Night,0,2,30.0
1126,User1126,Female,Desktop,Side,Entertainment,Afternoon,1,1,31.0
1741,User1741,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,45.0
6874,User6874,Female,Mobile,Side,News,Afternoon,0,3,42.0
5056,User5056,Male,Tablet,Side,Social Media,Morning,0,4,42.0
5005,User5005,Male,Desktop,Top,Shopping,Morning,1,4,49.0
1454,User1454,Female,Desktop,Top,Entertainment,Morning,1,2,40.0
3543,User3543,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,55.0
7057,User7057,Non-Binary,Tablet,Side,News,Night,0,0,43.0
2196,User2196,Male,Desktop,Top,News,Morning,0,2,40.0
5198,User5198,Male,Desktop,Bottom,Education,Night,1,2,47.0
6100,User6100,Male,Desktop,Bottom,Education,Night,1,2,40.0
8459,User8459,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,38.0
1446,User1446,Male,Desktop,Bottom,News,Night,1,2,40.0
8726,User8726,Female,Desktop,Side,Education,Morning,1,2,40.0
7139,User7139,Female,Desktop,Side,News,Afternoon,0,1,40.0
8726,User8726,Female,Desktop,Side,Education,Morning,1,2,62.0
92,User92,Male,Tablet,Top,Shopping,Morning,0,4,42.0
2823,User2823,Female,Mobile,Top,Education,Evening,0,3,46.0
6174,User6174,Male,Desktop,Side,Entertainment,Morning,0,2,35.0
9806,User9806,Male,Tablet,Bottom,Education,Evening,1,3,42.0
8476,User8476,Non-Binary,Mobile,Bottom,Social Media,Night,0,4,43.0
9157,User9157,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
5418,User5418,Male,Desktop,Bottom,Entertainment,Evening,1,1,40.0
210,User210,Male,Tablet,Top,Education,Afternoon,0,3,28.0
7688,User7688,Male,Desktop,Top,Entertainment,Evening,1,1,57.0
7590,User7590,Non-Binary,Mobile,Side,Social Media,Morning,0,4,42.0
2804,User2804,Female,Tablet,Bottom,Education,Evening,1,3,42.0
4890,User4890,Female,Tablet,Top,Education,Afternoon,1,3,43.0
6202,User6202,Female,Tablet,Bottom,Entertainment,Night,1,0,40.0
7466,User7466,Male,Mobile,Bottom,Shopping,Morning,1,4,47.0
6669,User6669,Female,Desktop,Bottom,News,Night,1,2,38.0
5890,User5890,Female,Mobile,Bottom,Entertainment,Morning,1,0,56.0
8400,User8400,Female,Tablet,Bottom,Entertainment,Afternoon,1,3,42.0
2032,User2032,Male,Desktop,Bottom,Entertainment,Morning,1,2,36.0
2124,User2124,Male,Desktop,Top,Entertainment,Night,1,2,40.0
6258,User6258,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,40.0
1743,User1743,Male,Mobile,Side,News,Morning,0,4,47.0
4015,User4015,Male,Tablet,Side,Education,Evening,1,3,42.0
6296,User6296,Female,Desktop,Bottom,Education,Evening,1,1,29.0
9412,User9412,Male,Mobile,Bottom,Social Media,Morning,1,4,42.0
8278,User8278,Non-Binary,Mobile,Top,Entertainment,Morning,1,0,40.0
5629,User5629,Non-Binary,Tablet,Top,Entertainment,Night,1,0,40.0
9075,User9075,Female,Mobile,Top,Entertainment,Night,1,0,36.0
9422,User9422,Male,Desktop,Side,Entertainment,Night,1,2,40.0
8174,User8174,Female,Mobile,Bottom,Education,Afternoon,1,3,20.0
315,User315,Non-Binary,Desktop,Side,Social Media,Evening,1,4,42.0
9015,User9015,Male,Mobile,Side,Education,Afternoon,0,3,42.0
3898,User3898,Female,Desktop,Bottom,News,Morning,0,2,40.0
393,User393,Male,Desktop,Bottom,Shopping,Morning,1,4,42.0
4805,User4805,Male,Mobile,Bottom,Social Media,Morning,0,4,52.0
5338,User5338,Male,Mobile,Top,Social Media,Morning,1,4,51.0
3296,User3296,Female,Desktop,Top,Entertainment,Afternoon,0,1,42.0
316,User316,Non-Binary,Desktop,Side,Social Media,Night,1,4,42.0
2394,User2394,Non-Binary,Tablet,Bottom,Education,Afternoon,0,3,42.0
9738,User9738,Female,Desktop,Bottom,Entertainment,Evening,0,1,30.0
1575,User1575,Non-Binary,Desktop,Bottom,Entertainment,Night,0,2,31.0
7828,User7828,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,29.0
3478,User3478,Non-Binary,Tablet,Top,Entertainment,Night,0,0,62.0
3834,User3834,Male,Desktop,Bottom,Entertainment,Night,0,2,61.0
5439,User5439,Male,Mobile,Side,Social Media,Afternoon,1,4,38.0
1136,User1136,Non-Binary,Mobile,Side,Entertainment,Morning,1,0,58.0
1225,User1225,Non-Binary,Tablet,Side,Entertainment,Morning,1,0,27.0
7,User7,Female,Tablet,Top,Education,Evening,1,3,42.0
2946,User2946,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,37.0
1729,User1729,Female,Desktop,Top,Entertainment,Afternoon,1,1,26.0
1369,User1369,Male,Desktop,Bottom,Social Media,Morning,1,4,42.0
1914,User1914,Male,Tablet,Bottom,Shopping,Night,1,0,42.0
7993,User7993,Male,Desktop,Bottom,Entertainment,Morning,1,2,40.0
8789,User8789,Female,Desktop,Top,Entertainment,Evening,1,1,40.0
5324,User5324,Non-Binary,Mobile,Side,Social Media,Night,1,4,42.0
5878,User5878,Non-Binary,Tablet,Bottom,Education,Morning,1,0,40.0
7438,User7438,Male,Desktop,Side,News,Morning,1,2,53.0
9058,User9058,Non-Binary,Desktop,Bottom,Education,Afternoon,0,1,40.0
2266,User2266,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,38.0
4415,User4415,Non-Binary,Desktop,Top,News,Night,0,2,40.0
1850,User1850,Female,Desktop,Top,Entertainment,Evening,0,1,38.0
1931,User1931,Male,Mobile,Bottom,Shopping,Night,1,4,42.0
5523,User5523,Male,Mobile,Top,Shopping,Afternoon,0,4,42.0
2733,User2733,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
5678,User5678,Female,Desktop,Top,Entertainment,Afternoon,0,1,40.0
5338,User5338,Male,Mobile,Side,Social Media,Morning,1,4,51.0
3955,User3955,Female,Desktop,Top,Entertainment,Afternoon,0,1,63.0
1340,User1340,Female,Tablet,Top,Entertainment,Evening,0,3,40.0
6743,User6743,Non-Binary,Mobile,Side,Entertainment,Morning,1,0,40.0
5909,User5909,Female,Tablet,Top,Education,Afternoon,1,3,45.0
8359,User8359,Male,Mobile,Bottom,Shopping,Morning,0,4,42.0
9021,User9021,Non-Binary,Tablet,Top,Entertainment,Morning,0,0,50.0
7828,User7828,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,29.0
7971,User7971,Non-Binary,Tablet,Top,Education,Evening,1,3,42.0
5329,User5329,Male,Tablet,Side,Education,Evening,1,3,54.0
2361,User2361,Male,Desktop,Top,Entertainment,Morning,0,2,40.0
1253,User1253,Male,Desktop,Bottom,Shopping,Morning,1,4,36.0
4049,User4049,Male,Desktop,Top,Entertainment,Night,1,2,57.0
1033,User1033,Female,Tablet,Bottom,Entertainment,Night,0,0,40.0
6237,User6237,Non-Binary,Mobile,Top,News,Morning,1,0,40.0
5085,User5085,Non-Binary,Tablet,Bottom,News,Night,1,0,40.0
1104,User1104,Female,Desktop,Bottom,Entertainment,Evening,0,1,47.0
7498,User7498,Male,Mobile,Side,Education,Evening,1,3,42.0
7376,User7376,Female,Mobile,Side,News,Morning,1,0,40.0
9444,User9444,Female,Mobile,Side,Entertainment,Afternoon,0,3,51.0
163,User163,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
9967,User9967,Non-Binary,Mobile,Side,Education,Morning,1,0,40.0
928,User928,Male,Desktop,Side,Social Media,Night,1,4,42.0
3109,User3109,Female,Tablet,Side,Entertainment,Evening,1,3,42.0
2715,User2715,Male,Mobile,Top,Education,Afternoon,0,3,42.0
6771,User6771,Male,Desktop,Side,Shopping,Morning,1,4,42.0
1178,User1178,Male,Desktop,Bottom,Entertainment,Evening,1,1,40.0
2387,User2387,Non-Binary,Mobile,Top,Social Media,Morning,1,4,42.0
6237,User6237,Non-Binary,Mobile,Top,News,Morning,1,0,32.0
6315,User6315,Female,Desktop,Top,News,Afternoon,1,1,40.0
8415,User8415,Female,Desktop,Bottom,Entertainment,Evening,0,1,64.0
4976,User4976,Female,Mobile,Bottom,Entertainment,Afternoon,1,3,42.0
8081,User8081,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,38.0
9892,User9892,Female,Tablet,Side,Education,Evening,1,3,42.0
412,User412,Male,Tablet,Top,News,Evening,1,3,42.0
1634,User1634,Non-Binary,Tablet,Bottom,News,Night,0,0,40.0
3042,User3042,Male,Mobile,Side,Social Media,Morning,1,4,42.0
3906,User3906,Non-Binary,Tablet,Bottom,Education,Evening,1,3,42.0
7699,User7699,Non-Binary,Tablet,Side,Education,Afternoon,0,3,45.0
5055,User5055,Male,Desktop,Top,Education,Morning,1,2,45.0
7471,User7471,Female,Mobile,Bottom,Shopping,Morning,1,4,42.0
5881,User5881,Non-Binary,Tablet,Top,Education,Evening,1,3,26.0
6251,User6251,Non-Binary,Mobile,Side,Shopping,Morning,1,4,44.0
9676,User9676,Non-Binary,Mobile,Top,Entertainment,Morning,1,0,21.0
1679,User1679,Female,Mobile,Top,Education,Evening,0,3,56.0
5514,User5514,Male,Desktop,Side,Entertainment,Night,1,2,31.0
188,User188,Female,Desktop,Bottom,News,Morning,1,2,56.0
9311,User9311,Non-Binary,Desktop,Side,Social Media,Afternoon,1,4,42.0
3674,User3674,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,40.0
2239,User2239,Female,Tablet,Bottom,Entertainment,Morning,1,0,25.0
3144,User3144,Male,Mobile,Side,Shopping,Morning,1,4,24.0
7511,User7511,Female,Desktop,Side,Shopping,Night,1,2,31.0
3014,User3014,Female,Mobile,Top,Education,Afternoon,1,3,42.0
8333,User8333,Female,Mobile,Top,Education,Afternoon,0,3,42.0
4527,User4527,Male,Mobile,Bottom,Education,Morning,0,0,52.0
4359,User4359,Non-Binary,Desktop,Side,Social Media,Morning,0,4,36.0
9344,User9344,Male,Mobile,Side,Shopping,Night,0,4,50.0
4945,User4945,Male,Tablet,Side,Social Media,Morning,1,4,31.0
6627,User6627,Female,Desktop,Bottom,Education,Afternoon,1,1,40.0
3704,User3704,Female,Desktop,Top,Entertainment,Evening,0,1,46.0
5531,User5531,Male,Desktop,Bottom,News,Night,1,2,34.0
1762,User1762,Female,Desktop,Side,Entertainment,Afternoon,1,1,41.0
1945,User1945,Female,Tablet,Side,Entertainment,Night,1,0,20.0
9136,User9136,Non-Binary,Desktop,Side,Entertainment,Afternoon,1,1,40.0
8252,User8252,Male,Tablet,Side,Entertainment,Night,1,0,40.0
3109,User3109,Female,Desktop,Side,Entertainment,Evening,1,1,40.0
7349,User7349,Female,Tablet,Side,Entertainment,Afternoon,0,3,47.0
